__id,id_election,id_brut_miom,code_departement,code_commune,code_bv,no_panneau,voix,ratio_voix_inscrits,ratio_voix_exprimes,nuance,sexe,nom,prenom,liste,libelle_abrege_liste,libelle_etendu_liste,nom_tete_liste,binome
127364,2026_muni_t1,21054_0003,21,21054,0003,2,24,2.75,8.25,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127365,2026_muni_t1,21054_0004,21,21054,0004,2,88,8.47,13.37,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127366,2026_muni_t1,21054_0005,21,21054,0005,2,59,7.23,12.69,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127367,2026_muni_t1,21054_0006,21,21054,0006,2,60,6.73,10.56,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127368,2026_muni_t1,21054_0007,21,21054,0007,2,55,5.5,9.55,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127369,2026_muni_t1,21054_0008,21,21054,0008,2,78,6.28,12.96,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127370,2026_muni_t1,21054_0009,21,21054,0009,2,87,7.32,12.66,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127371,2026_muni_t1,21054_0010,21,21054,0010,2,41,4.38,10.2,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127372,2026_muni_t1,21054_0011,21,21054,0011,2,104,6.09,10.6,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127373,2026_muni_t1,21054_0012,21,21054,0012,2,94,7.56,12.81,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127374,2026_muni_t1,21054_0013,21,21054,0013,2,59,6.65,12.5,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127375,2026_muni_t1,21054_0014,21,21054,0014,2,48,4.67,8.53,LECO,,,,,"BEAUNE DEMAIN","BEAUNE DEMAIN",,
127376,2026_muni_t1,21059_0001,21,21059,0001,2,281,39.36,51.18,,,,,,"BELLEFOND UNE ÉQUIPE POUR VOUS","BELLEFOND UNE ÉQUIPE POUR VOUS",,
127377,2026_muni_t1,21062_0001,21,21062,0001,2,105,46.46,65.62,,,,,,"BELLENOT 2026","BELLENOT 2026",,
127378,2026_muni_t1,21071_0001,21,21071,0001,2,320,54.24,74.94,,,,,,"Dans la continuité, une liste sérieuse et responsable pour notre village","Dans la continuité, une liste sérieuse et responsable pour notre village",,
127379,2026_muni_t1,21077_0001,21,21077,0001,2,52,45.22,65.82,,,,,,"ensemble pour Bissey la Côte","ensemble pour Bissey la Côte",,
127380,2026_muni_t1,21089_0001,21,21089,0001,2,146,47.1,61.6,,,,,,"Positivement vôtres","Positivement vôtres",,
127381,2026_muni_t1,21090_0001,21,21090,0001,2,14,22.22,25,,,,,,"Tous avec Edouard Sommet","Tous avec Edouard Sommet",,
127382,2026_muni_t1,21102_0001,21,21102,0001,2,63,52.07,58.88,,,,,,"MAIRIE 2026","MAIRIE 2026",,
127383,2026_muni_t1,21107_0001,21,21107,0001,2,389,47.5,62.94,,,,,,"BRETIGNY, NOS RACINES, NOTRE AVENIR","BRETIGNY, NOS RACINES, NOTRE AVENIR",,
127384,2026_muni_t1,21114_0001,21,21114,0001,2,72,51.43,59.5,,,,,,"ENSEMBLE POUR NOTRE VILLAGE","ENSEMBLE POUR NOTRE VILLAGE",,
127385,2026_muni_t1,21115_0001,21,21115,0001,2,66,23.32,30.41,,,,,,"ENSEMBLE UNIS POUR BUNCEY","ENSEMBLE UNIS POUR BUNCEY",,
127386,2026_muni_t1,21118_0001,21,21118,0001,2,17,53.12,58.62,,,,,,"BUSSEROTTE ET MONTENAILLE 2026","BUSSEROTTE ET MONTENAILLE 2026",,
127387,2026_muni_t1,21123_0001,21,21123,0001,2,18,40,42.86,,,,,,"Elections municipales 2026","Elections municipales 2026",,
127388,2026_muni_t1,21131_0001,21,21131,0001,2,80,20.2,34.19,,,,,,"Chamblanc en mouvement","Chamblanc en mouvement",,
127389,2026_muni_t1,21132_0001,21,21132,0001,2,122,40.26,48.61,,,,,,"POUR Chamboeuf, liste citoyenne","POUR Chamboeuf, liste citoyenne",,
127390,2026_muni_t1,21136_0001,21,21136,0001,2,10,35.71,40,,,,,,"POUR CHAMPAGNY","POUR CHAMPAGNY",,
127391,2026_muni_t1,21139_0001,21,21139,0001,2,75,35.55,45.18,,,,,,"Vivre ensemble à Champeau-en-Morvan","Vivre ensemble à Champeau-en-Morvan",,
127392,2026_muni_t1,21141_0001,21,21141,0001,2,27,56.25,61.36,,,,,,"ENSEMBLE POUR CHAMPRENAULT","ENSEMBLE POUR CHAMPRENAULT",,
127393,2026_muni_t1,21148_0001,21,21148,0001,2,81,30.34,40.91,,,,,,"Charrey vivant","Charrey vivant",,
127394,2026_muni_t1,21154_0001,21,21154,0001,2,230,22.93,34.85,LDVD,,,,,"Un nouvel élan pour Châtillon","Un nouvel élan pour Châtillon",,
127395,2026_muni_t1,21154_0002,21,21154,0002,2,215,23.65,35.3,LDVD,,,,,"Un nouvel élan pour Châtillon","Un nouvel élan pour Châtillon",,
127396,2026_muni_t1,21154_0003,21,21154,0003,2,245,27.28,39.45,LDVD,,,,,"Un nouvel élan pour Châtillon","Un nouvel élan pour Châtillon",,
127397,2026_muni_t1,21154_0004,21,21154,0004,2,181,20.38,34.28,LDVD,,,,,"Un nouvel élan pour Châtillon","Un nouvel élan pour Châtillon",,
127398,2026_muni_t1,21163_0001,21,21163,0001,2,86,51.19,68.8,,,,,,"Ecouter et Agir !","Ecouter et Agir !",,
127399,2026_muni_t1,21164_0001,21,21164,0001,2,33,25.19,37.5,,,,,,"HORIZON COMMUN","HORIZON COMMUN",,
127400,2026_muni_t1,21166_0001,21,21166,0001,2,16,2.13,4.85,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127401,2026_muni_t1,21166_0002,21,21166,0002,2,17,1.92,4.21,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127402,2026_muni_t1,21166_0003,21,21166,0003,2,10,1.04,1.66,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127403,2026_muni_t1,21166_0004,21,21166,0004,2,4,0.55,0.99,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127404,2026_muni_t1,21166_0005,21,21166,0005,2,12,1.32,2.71,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127405,2026_muni_t1,21166_0006,21,21166,0006,2,15,1.59,3.2,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127406,2026_muni_t1,21166_0007,21,21166,0007,2,14,1.77,3.77,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127407,2026_muni_t1,21166_0008,21,21166,0008,2,20,2.64,6.56,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127408,2026_muni_t1,21166_0009,21,21166,0009,2,14,2.01,5.13,LEXG,,,,,"Lutte Ouvrière - Le camp des travailleurs","Lutte Ouvrière - Le camp des travailleurs",,
127409,2026_muni_t1,21170_0001,21,21170,0001,2,118,42.29,53.64,,,,,,"ENSEMBLE POUR CHEVIGNY","ENSEMBLE POUR CHEVIGNY",,
127410,2026_muni_t1,21177_0001,21,21177,0001,2,72,48.32,58.06,,,,,,"ENSEMBLE POUR CLAMEREY ET SES HAMEAUX","ENSEMBLE POUR CLAMEREY ET SES HAMEAUX",,
127411,2026_muni_t1,21181_0001,21,21181,0001,2,46,42.2,46.94,,,,,,"Vivre ensemble à Clomot","Vivre ensemble à Clomot",,
127412,2026_muni_t1,21185_0001,21,21185,0001,2,145,30.08,43.41,,,,,,ECOUTER-ECHANGER-AGIR,ECOUTER-ECHANGER-AGIR,,
127413,2026_muni_t1,21191_0001,21,21191,0001,2,181,25.46,36.13,,,,,,"Corcelles au coeur, cap sur l'avenir","Corcelles au coeur, cap sur l'avenir",,
127414,2026_muni_t1,21194_0001,21,21194,0001,2,254,31.2,51,,,,,,"ENSEMBLE FAISONS GRANDIR CORGOLOIN","ENSEMBLE FAISONS GRANDIR CORGOLOIN",,
127415,2026_muni_t1,21195_0001,21,21195,0001,2,62,32.98,40.26,,,,,,"AGIR POUR LE VILLAGE","AGIR POUR LE VILLAGE",,
127416,2026_muni_t1,21196_0001,21,21196,0001,2,139,18.19,31.74,,,,,,"Ensemble pour Corpeau","Ensemble pour Corpeau",,
127417,2026_muni_t1,21200_0001,21,21200,0001,2,164,32.67,52.73,,,,,,"POURSUIVRE L'ACTION POUR VOUS","POURSUIVRE L'ACTION POUR VOUS",,
127418,2026_muni_t1,21200_0002,21,21200,0002,2,155,36.13,52.19,,,,,,"POURSUIVRE L'ACTION POUR VOUS","POURSUIVRE L'ACTION POUR VOUS",,
127419,2026_muni_t1,21201_0001,21,21201,0001,2,79,44.13,49.38,,,,,,"L'avenir s'écrit aujourd'hui...","L'avenir s'écrit aujourd'hui...",,
127420,2026_muni_t1,21203_0001,21,21203,0001,2,51,38.93,46.36,,,,,,"Continuons ensemble","Continuons ensemble",,
127421,2026_muni_t1,21219_0001,21,21219,0001,2,89,57.79,69.53,,,,,,"Agir ensemble pour Curtil Vergy","Agir ensemble pour Curtil Vergy",,
127422,2026_muni_t1,21224_0001,21,21224,0001,2,27,38.57,45,,,,,,"ENSEMBLE POUR DAMPIERRE","ENSEMBLE POUR DAMPIERRE",,
127423,2026_muni_t1,21231_0001,21,21231,0001,2,48,4.26,7.68,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127424,2026_muni_t1,21231_0002,21,21231,0002,2,36,3.89,6.58,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127425,2026_muni_t1,21231_0003,21,21231,0003,2,45,6.16,11.48,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127426,2026_muni_t1,21231_0004,21,21231,0004,2,25,2.75,5.42,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127427,2026_muni_t1,21231_0005,21,21231,0005,2,39,3.92,6.99,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127428,2026_muni_t1,21231_0006,21,21231,0006,2,37,4,7.4,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127429,2026_muni_t1,21231_0007,21,21231,0007,2,37,3.49,5.85,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127430,2026_muni_t1,21231_0008,21,21231,0008,2,31,3.49,6.77,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127431,2026_muni_t1,21231_0009,21,21231,0009,2,39,4.07,7.22,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127432,2026_muni_t1,21231_0010,21,21231,0010,2,44,4.27,7.59,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127433,2026_muni_t1,21231_0011,21,21231,0011,2,61,6.09,10.46,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127434,2026_muni_t1,21231_0012,21,21231,0012,2,79,8.6,14.31,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127435,2026_muni_t1,21231_0013,21,21231,0013,2,58,6.16,10.19,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127436,2026_muni_t1,21231_0014,21,21231,0014,2,56,7.04,13.43,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127437,2026_muni_t1,21231_0015,21,21231,0015,2,60,6.31,10.43,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127438,2026_muni_t1,21231_0016,21,21231,0016,2,38,4.71,7.87,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127439,2026_muni_t1,21231_0017,21,21231,0017,2,53,6.52,10.88,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127440,2026_muni_t1,21231_0018,21,21231,0018,2,67,7.09,12.81,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127441,2026_muni_t1,21231_0019,21,21231,0019,2,63,6.86,12.19,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127442,2026_muni_t1,21231_0020,21,21231,0020,2,78,7.18,12.28,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127443,2026_muni_t1,21231_0021,21,21231,0021,2,37,4.22,7.23,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127444,2026_muni_t1,21231_0022,21,21231,0022,2,36,4.62,9.47,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127445,2026_muni_t1,21231_0023,21,21231,0023,2,62,5.89,10.86,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127446,2026_muni_t1,21231_0024,21,21231,0024,2,58,5,8.54,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127447,2026_muni_t1,21231_0025,21,21231,0025,2,27,3.28,6.08,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127448,2026_muni_t1,21231_0026,21,21231,0026,2,35,4.01,8.08,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127449,2026_muni_t1,21231_0027,21,21231,0027,2,36,3.63,6.87,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127450,2026_muni_t1,21231_0028,21,21231,0028,2,44,3.25,7.09,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127451,2026_muni_t1,21231_0029,21,21231,0029,2,48,4.95,8.18,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127452,2026_muni_t1,21231_0030,21,21231,0030,2,63,7.95,13.07,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127453,2026_muni_t1,21231_0031,21,21231,0031,2,28,3.55,6.68,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127454,2026_muni_t1,21231_0032,21,21231,0032,2,31,2.84,5.64,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127455,2026_muni_t1,21231_0033,21,21231,0033,2,28,3.31,6.28,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127456,2026_muni_t1,21231_0034,21,21231,0034,2,38,3.65,6.65,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127457,2026_muni_t1,21231_0035,21,21231,0035,2,39,3.68,5.91,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127458,2026_muni_t1,21231_0036,21,21231,0036,2,35,3.28,5.72,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127459,2026_muni_t1,21231_0037,21,21231,0037,2,19,1.94,3.82,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127460,2026_muni_t1,21231_0038,21,21231,0038,2,29,2.93,4.97,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127461,2026_muni_t1,21231_0039,21,21231,0039,2,24,2.58,5.44,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127462,2026_muni_t1,21231_0040,21,21231,0040,2,32,3.89,7.14,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127463,2026_muni_t1,21231_0041,21,21231,0041,2,49,5.45,10.23,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127464,2026_muni_t1,21231_0042,21,21231,0042,2,8,0.98,2.68,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127465,2026_muni_t1,21231_0043,21,21231,0043,2,30,3,6.4,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127466,2026_muni_t1,21231_0044,21,21231,0044,2,14,1.86,5.86,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127467,2026_muni_t1,21231_0045,21,21231,0045,2,22,2.45,5.88,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127468,2026_muni_t1,21231_0046,21,21231,0046,2,9,1.02,3.15,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127469,2026_muni_t1,21231_0047,21,21231,0047,2,20,2.43,4.8,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127470,2026_muni_t1,21231_0048,21,21231,0048,2,49,4.16,8.54,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127471,2026_muni_t1,21231_0049,21,21231,0049,2,35,4.05,8.68,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127472,2026_muni_t1,21231_0050,21,21231,0050,2,52,4.86,9.77,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127473,2026_muni_t1,21231_0051,21,21231,0051,2,50,5.39,10.64,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127474,2026_muni_t1,21231_0052,21,21231,0052,2,56,5.89,10.94,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127475,2026_muni_t1,21231_0053,21,21231,0053,2,45,4.11,9.45,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127476,2026_muni_t1,21231_0054,21,21231,0054,2,61,6.84,13.09,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127477,2026_muni_t1,21231_0055,21,21231,0055,2,31,4.09,9.42,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127478,2026_muni_t1,21231_0056,21,21231,0056,2,38,3.44,7.71,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127479,2026_muni_t1,21231_0057,21,21231,0057,2,40,4.37,8.87,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127480,2026_muni_t1,21231_0058,21,21231,0058,2,40,4.58,8.1,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127481,2026_muni_t1,21231_0059,21,21231,0059,2,53,5.63,10.93,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127482,2026_muni_t1,21231_0060,21,21231,0060,2,70,5.38,10.25,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127483,2026_muni_t1,21231_0061,21,21231,0061,2,44,4.3,7.57,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127484,2026_muni_t1,21231_0062,21,21231,0062,2,62,7.13,14.12,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127485,2026_muni_t1,21231_0063,21,21231,0063,2,71,8.15,14.88,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127486,2026_muni_t1,21231_0064,21,21231,0064,2,27,3.38,6.49,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127487,2026_muni_t1,21231_0065,21,21231,0065,2,56,6.06,10.77,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127488,2026_muni_t1,21231_0066,21,21231,0066,2,14,4.43,7.95,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127489,2026_muni_t1,21231_0067,21,21231,0067,2,41,4.88,8.33,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127490,2026_muni_t1,21231_0068,21,21231,0068,2,39,4.06,7.54,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127491,2026_muni_t1,21231_0069,21,21231,0069,2,57,6.25,11.47,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127492,2026_muni_t1,21231_0070,21,21231,0070,2,40,3.79,7.74,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127493,2026_muni_t1,21231_0071,21,21231,0071,2,53,4.34,8.97,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127494,2026_muni_t1,21231_0072,21,21231,0072,2,43,5.42,10.86,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127495,2026_muni_t1,21231_0073,21,21231,0073,2,58,4.79,10.23,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127496,2026_muni_t1,21231_0074,21,21231,0074,2,42,4.3,7.62,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127497,2026_muni_t1,21231_0075,21,21231,0075,2,60,5.99,10.51,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127498,2026_muni_t1,21231_0076,21,21231,0076,2,70,7,13.13,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127499,2026_muni_t1,21231_0077,21,21231,0077,2,48,4.56,10.32,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127500,2026_muni_t1,21231_0078,21,21231,0078,2,48,5.48,12.18,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127501,2026_muni_t1,21231_0079,21,21231,0079,2,60,6.1,11.72,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127502,2026_muni_t1,21231_0080,21,21231,0080,2,52,5.59,9.19,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127503,2026_muni_t1,21231_0081,21,21231,0081,2,59,6.69,10.75,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127504,2026_muni_t1,21231_0082,21,21231,0082,2,56,6.47,12.15,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127505,2026_muni_t1,21231_0083,21,21231,0083,2,34,3.78,7.1,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127506,2026_muni_t1,21231_0084,21,21231,0084,2,42,4.17,8.54,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127507,2026_muni_t1,21231_0085,21,21231,0085,2,37,4,7.99,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127508,2026_muni_t1,21231_0086,21,21231,0086,2,52,4.77,10.1,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127509,2026_muni_t1,21231_0087,21,21231,0087,2,50,5.01,8.49,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127510,2026_muni_t1,21231_0088,21,21231,0088,2,31,3.29,5.45,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127511,2026_muni_t1,21231_0089,21,21231,0089,2,26,2.93,5.6,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127512,2026_muni_t1,21231_0090,21,21231,0090,2,13,1.7,3.98,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127513,2026_muni_t1,21231_0091,21,21231,0091,2,20,2.22,4.61,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127514,2026_muni_t1,21231_0092,21,21231,0092,2,5,0.66,1.85,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127515,2026_muni_t1,21231_0093,21,21231,0093,2,19,2.47,6.83,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127516,2026_muni_t1,21231_0094,21,21231,0094,2,4,0.46,1.3,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127517,2026_muni_t1,21231_0095,21,21231,0095,2,7,0.97,3.52,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127518,2026_muni_t1,21231_0096,21,21231,0096,2,0,0,,LUG,,,,,"Dijon change d'ère","Dijon change d'ère",,
127519,2026_muni_t1,21232_0001,21,21232,0001,2,61,32.8,38.12,,,,,,"Avec vous pour l'avenir de notre commune","Avec vous pour l'avenir de notre commune",,
127520,2026_muni_t1,21233_0001,21,21233,0001,2,70,50,64.22,,,,,,Drambon,Drambon,,
127521,2026_muni_t1,21244_0001,21,21244,0001,2,12,21.05,26.09,,,,,,"EGUILLY Demain","EGUILLY Demain",,
127522,2026_muni_t1,21247_0001,21,21247,0001,2,163,29.11,42.45,,,,,,"Époisses, un projet commun pour demain","Époisses, un projet commun pour demain",,
127523,2026_muni_t1,21249_0001,21,21249,0001,2,105,19.41,28.07,,,,,,"Esbarres notre bien commun","Esbarres notre bien commun",,
127524,2026_muni_t1,21261_0001,21,21261,0001,2,110,20.79,27.5,,,,,,"ECOUTER, AGIR ENSEMBLE POUR FAUVERNEY","ECOUTER, AGIR ENSEMBLE POUR FAUVERNEY",,
127525,2026_muni_t1,21263_0001,21,21263,0001,2,127,17.89,25.81,,,,,,"FENAY AVANCONS ENSEMBLE","FENAY AVANCONS ENSEMBLE",,
127526,2026_muni_t1,21263_0002,21,21263,0002,2,101,16.42,22.75,,,,,,"FENAY AVANCONS ENSEMBLE","FENAY AVANCONS ENSEMBLE",,
127527,2026_muni_t1,21264_0001,21,21264,0001,2,21,34.43,36.84,,,,,,"Marsico Michel","Marsico Michel",,
127528,2026_muni_t1,21278_0001,21,21278,0001,2,176,18.18,31.94,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127529,2026_muni_t1,21278_0002,21,21278,0002,2,203,19.52,34.06,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127530,2026_muni_t1,21278_0003,21,21278,0003,2,154,16.28,29,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127531,2026_muni_t1,21278_0004,21,21278,0004,2,152,15.93,26.67,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127532,2026_muni_t1,21278_0005,21,21278,0005,2,170,18.16,30.69,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127533,2026_muni_t1,21278_0006,21,21278,0006,2,177,17,30.26,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127534,2026_muni_t1,21278_0007,21,21278,0007,2,151,15.68,27.21,LDVG,,,,,"Fontaine Solidaire","Fontaine Solidaire",,
127535,2026_muni_t1,21285_0001,21,21285,0001,2,122,35.06,50.21,,,,,,"FRANXAULT AUTREMENT","FRANXAULT AUTREMENT",,
127536,2026_muni_t1,21290_0001,21,21290,0001,2,152,22.79,32.14,,,,,,"Ensemble pour l'avenir de Gemeaux","Ensemble pour l'avenir de Gemeaux",,
127537,2026_muni_t1,21291_0001,21,21291,0001,2,80,27.4,35.09,,,,,,"Genay à venir","Genay à venir",,
127538,2026_muni_t1,21292_0001,21,21292,0001,2,160,18.69,31.01,LDVD,,,,,"OSONS POUR GENLIS","OSONS POUR GENLIS",,
127539,2026_muni_t1,21292_0002,21,21292,0002,2,166,16.77,31.03,LDVD,,,,,"OSONS POUR GENLIS","OSONS POUR GENLIS",,
127540,2026_muni_t1,21292_0003,21,21292,0003,2,163,19.24,37.82,LDVD,,,,,"OSONS POUR GENLIS","OSONS POUR GENLIS",,
127541,2026_muni_t1,21292_0004,21,21292,0004,2,184,20.67,32.86,LDVD,,,,,"OSONS POUR GENLIS","OSONS POUR GENLIS",,
127542,2026_muni_t1,21296_0001,21,21296,0001,2,57,40.71,50.44,,,,,,"ENSEMBLE POUR NOTRE COMMUNE","ENSEMBLE POUR NOTRE COMMUNE",,
127543,2026_muni_t1,21297_0001,21,21297,0001,2,109,20.11,25.23,,,,,,"GILLY-LES-CITEAUX NOTRE VILLAGE","GILLY-LES-CITEAUX NOTRE VILLAGE",,
127544,2026_muni_t1,21301_0001,21,21301,0001,2,81,40.1,51.59,,,,,,"Glanon autrement avec vous","Glanon autrement avec vous",,
127545,2026_muni_t1,21302_0001,21,21302,0001,2,50,49.02,58.82,,,,,,"2026, LE RENOUVEAU","2026, LE RENOUVEAU",,
127546,2026_muni_t1,21304_0001,21,21304,0001,2,85,42.08,53.8,,,,,,"Vivre Grancey Autrement","Vivre Grancey Autrement",,
127547,2026_muni_t1,21307_0001,21,21307,0001,2,68,53.12,56.2,,,,,,"Ensemble pour Grésigny","Ensemble pour Grésigny",,
127548,2026_muni_t1,21309_0001,21,21309,0001,2,32,40,45.07,,,,,,Franck,Franck,,
127549,2026_muni_t1,21316_0001,21,21316,0001,2,81,29.14,36,,,,,,"HEUILLEY-SUR-SAÔNE EN MOUVEMENT","HEUILLEY-SUR-SAÔNE EN MOUVEMENT",,
127550,2026_muni_t1,21317_0001,21,21317,0001,2,379,41.97,67.2,LDVD,,,,,"Unis pour réussir","Unis pour réussir",,
